lot_area,mas_vnr_area,total_bsmt_sf,gr_liv_area,bsmt_full_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,garage_area,wood_deck_sf,open_porch_sf,screen_porch,misc_val,land_slope,overall_qual,overall_cond,exter_qual,bsmt_qual,bsmt_cond,bsmt_exposure,heating_qc,kitchen_qual,functional,fireplace_qu,garage_finish,pool_qc,saleprice,years_since_built,years_since_remod,ms_subclass_20,ms_subclass_120,ms_subclass_30,ms_subclass_70,ms_subclass_160,ms_subclass_75,ms_subclass_180,ms_zoning_RM,ms_zoning_C (all),land_contour_HLS,land_contour_Bnk,lot_config_Corner,lot_config_CulDSac,roof_style_Hip,roof_style_Gambrel,roof_style_Mansard,roof_matl_CompShg,roof_matl_WdShngl,exterior_1st_HdBoard,exterior_1st_Wd Sdng,exterior_1st_CemntBd,exterior_1st_BrkFace,exterior_1st_Stucco,foundation_PConc,heating_Wall,garage_type_Basment,misc_feature_Shed,misc_feature_Gar2,misc_feature_Othr,sale_type_New,sale_type_COD,sale_type_Con,neighborhood_NAmes,neighborhood_OldTown,neighborhood_Edwards,neighborhood_Somerst,neighborhood_NridgHt,neighborhood_Mitchel,neighborhood_BrkSide,neighborhood_Crawfor,neighborhood_NoRidge,neighborhood_StoneBr,neighborhood_NPkVill,neighborhood_GrnHill
8834,216.0,1462.0,2224,1.0,2,1,4,1,738.0,184,0,0,0,3,9,5,4,5,3,1,5,5,8,4,3,0,350000,16,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8544,0.0,0.0,1040,0.0,2,0,2,2,400.0,0,0,0,0,3,3,4,3,0,0,0,4,3,8,0,1,0,93500,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9179,158.0,873.0,1790,1.0,2,1,3,1,588.0,0,88,0,0,3,7,5,4,4,3,1,5,4,8,0,2,0,193000,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11526,0.0,588.0,2555,0.0,2,0,3,1,672.0,431,0,0,0,2,6,7,3,5,3,1,2,3,7,4,3,0,191000,98,26,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5684,0.0,813.0,813,0.0,1,0,2,1,270.0,0,113,0,0,3,6,8,3,3,3,1,5,4,8,0,1,0,110000,90,15,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11885,108.0,1299.0,1872,1.0,2,1,3,1,531.0,160,122,0,0,3,8,5,4,4,3,3,5,5,8,3,2,0,261500,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9600,0.0,1050.0,1050,0.0,1,0,2,1,338.0,0,0,0,0,3,5,6,3,3,3,1,4,3,8,0,1,0,128900,64,64,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17242,738.0,1733.0,3500,1.0,3,1,4,1,959.0,870,86,210,0,3,9,5,4,5,3,4,5,5,8,3,2,0,584500,27,26,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10215,132.0,864.0,948,0.0,1,0,3,1,248.0,0,0,0,0,3,4,5,3,3,3,1,5,3,8,0,1,0,111000,66,66,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8550,0.0,750.0,1316,0.0,1,0,4,1,576.0,0,0,0,0,3,5,5,3,2,3,1,3,3,8,0,1,0,90000,94,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
18450,113.0,1021.0,2380,0.0,2,1,3,1,596.0,0,265,0,0,3,6,5,3,4,3,1,3,3,2,1,1,0,129000,55,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
14778,72.0,1296.0,1640,1.0,1,0,3,1,924.0,108,0,0,0,3,6,7,4,3,3,1,5,4,8,4,1,0,224000,66,14,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3180,0.0,600.0,1200,1.0,2,1,2,1,480.0,0,166,0,0,3,6,5,4,4,3,1,5,4,8,0,2,0,165000,15,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3068,0.0,662.0,1324,0.0,1,0,3,1,180.0,0,0,0,0,3,6,8,3,3,3,1,5,3,8,0,1,0,122000,100,27,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8298,0.0,1546.0,1564,0.0,2,0,2,1,502.0,132,0,0,0,3,8,5,4,4,3,3,5,5,8,4,2,0,267300,14,13,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13518,860.0,1926.0,3140,0.0,3,1,4,1,820.0,144,78,0,0,3,9,5,5,5,3,1,5,5,8,4,3,0,485000,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
33120,0.0,1595.0,2486,0.0,2,0,5,1,576.0,0,0,0,0,3,6,5,3,3,3,1,3,3,8,4,1,0,220000,58,58,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13142,128.0,864.0,1771,1.0,2,1,3,1,600.0,0,96,0,0,3,6,5,3,4,3,1,5,4,8,0,2,0,215700,23,23,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11362,42.0,1836.0,1836,1.0,2,0,3,1,862.0,125,185,0,0,3,8,5,4,5,3,2,5,4,8,4,3,0,280000,16,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10845,504.0,1603.0,1575,1.0,2,0,2,1,732.0,216,28,0,0,3,8,5,4,4,3,2,5,4,8,3,3,0,284000,17,16,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1936,0.0,630.0,630,1.0,1,0,1,1,0.0,0,0,0,0,3,4,6,3,4,3,3,4,3,8,0,0,0,84500,50,50,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9760,218.0,1395.0,1395,1.0,1,0,2,1,440.0,657,0,240,0,2,6,7,3,3,3,4,3,3,7,3,2,0,192000,57,36,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3960,0.0,502.0,1004,0.0,1,0,2,1,200.0,280,0,0,0,3,7,8,3,3,3,1,3,4,8,1,1,0,105000,90,70,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9100,0.0,1860.0,1836,0.0,2,0,3,1,484.0,120,33,0,0,3,7,5,4,4,3,1,5,4,8,4,3,0,216837,16,15,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9600,203.0,1296.0,1496,0.0,2,0,3,1,450.0,0,22,0,0,3,5,6,2,3,3,1,3,4,8,0,2,0,141500,60,60,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9764,0.0,894.0,894,1.0,1,0,3,1,450.0,0,0,0,0,3,5,7,3,3,3,1,5,4,8,0,2,0,130000,53,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8430,136.0,1040.0,1040,0.0,2,0,3,1,0.0,0,0,0,0,2,5,5,3,4,3,1,3,3,8,0,0,0,124000,42,42,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12778,0.0,1008.0,1008,1.0,1,0,2,1,280.0,0,154,0,0,3,5,6,3,3,3,1,5,3,8,0,2,0,139500,68,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8172,0.0,864.0,864,1.0,1,0,3,1,528.0,196,0,0,0,3,4,5,3,3,3,1,3,3,8,0,1,0,79275,65,65,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
9037,32.0,1476.0,1484,0.0,2,0,2,1,472.0,120,33,0,0,3,8,5,4,4,3,3,5,5,8,4,2,0,265900,14,14,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6292,0.0,768.0,790,0.0,1,0,2,1,160.0,0,141,0,0,3,6,5,3,4,3,2,3,3,8,0,1,0,91000,90,70,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11900,157.0,1122.0,1934,1.0,2,1,3,1,567.0,0,176,200,0,3,5,6,3,4,3,1,5,3,8,3,1,0,185000,43,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7945,0.0,1150.0,1150,1.0,1,0,3,1,300.0,0,0,0,0,3,5,6,3,3,3,1,5,3,8,0,2,0,141000,61,61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
16659,0.0,1582.0,2152,0.0,2,1,3,1,728.0,0,368,0,0,3,8,5,4,4,3,1,5,4,8,4,1,0,260116,13,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9340,0.0,672.0,672,1.0,1,0,2,1,234.0,0,113,0,0,3,4,6,3,3,3,1,3,3,8,0,1,0,113000,79,70,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11454,302.0,1401.0,1511,1.0,2,0,3,1,811.0,168,42,0,0,3,8,5,4,4,3,4,5,4,8,2,3,0,225000,25,25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8480,0.0,793.0,793,1.0,1,0,2,1,240.0,0,0,0,0,3,5,6,3,3,3,1,3,2,8,0,1,0,113000,75,70,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6305,0.0,1008.0,1096,1.0,1,0,3,1,352.0,0,0,0,0,3,6,6,3,3,3,3,3,3,8,2,1,0,125200,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9709,120.0,918.0,2100,1.0,2,1,3,1,786.0,172,104,0,0,3,8,5,5,5,3,4,5,5,8,4,3,0,319500,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10930,0.0,913.0,1558,1.0,1,1,3,1,288.0,0,0,0,0,3,5,6,3,3,3,1,3,3,8,3,1,0,140000,75,70,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
50102,0.0,1632.0,1650,1.0,1,0,2,1,518.0,0,0,138,0,2,6,5,3,4,3,4,3,3,8,4,1,0,250764,62,62,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8899,108.0,948.0,2088,0.0,2,1,4,1,656.0,100,24,0,0,3,8,5,5,4,3,3,5,4,8,4,3,0,250000,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10237,0.0,768.0,1536,0.0,2,1,3,1,400.0,100,38,0,0,3,6,5,4,4,3,1,5,4,8,4,3,0,176000,15,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9736,289.0,1331.0,1721,0.0,1,0,4,1,464.0,0,0,0,0,3,6,6,3,3,3,1,4,3,8,3,1,0,174850,63,51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2364,0.0,804.0,1548,0.0,2,1,3,1,440.0,108,0,0,0,3,6,5,3,4,3,1,3,3,8,3,1,0,147000,42,42,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7892,0.0,918.0,918,0.0,2,0,2,1,264.0,28,0,0,0,3,6,5,3,4,3,1,3,3,8,3,1,0,99500,41,41,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12350,0.0,1365.0,2690,1.0,2,1,3,1,864.0,0,197,0,0,3,9,5,4,5,3,1,5,5,8,4,2,0,398800,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7917,0.0,953.0,1647,0.0,2,1,3,1,460.0,0,40,0,0,3,6,5,3,4,3,1,5,3,8,3,2,0,175000,21,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7200,0.0,825.0,825,0.0,1,0,2,1,350.0,0,0,0,0,3,5,7,3,3,3,1,3,3,8,0,1,0,109500,66,66,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12155,0.0,1657.0,1657,0.0,2,0,3,1,484.0,0,0,147,0,3,6,3,3,4,3,1,4,3,8,3,1,0,163500,50,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7446,0.0,788.0,788,0.0,1,0,2,1,0.0,0,0,0,0,3,4,5,3,3,3,1,3,3,8,3,0,0,100000,79,70,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
11025,692.0,1334.0,2826,1.0,2,1,3,1,888.0,177,208,0,0,2,8,5,4,5,3,4,5,4,8,3,2,0,334000,28,27,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7832,0.0,864.0,864,1.0,1,0,2,1,280.0,226,0,0,0,3,5,5,3,3,3,1,5,3,8,0,1,0,137250,52,52,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19378,456.0,1392.0,2462,1.0,2,1,4,1,576.0,239,132,0,0,3,7,5,4,4,3,2,5,4,8,4,2,0,320000,15,14,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9830,0.0,1063.0,1287,1.0,1,0,3,1,576.0,364,17,182,0,3,5,7,3,3,3,1,5,4,8,4,3,0,162000,61,14,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4403,432.0,1470.0,1478,1.0,2,1,2,1,484.0,0,144,0,0,3,7,5,5,5,3,3,5,4,8,4,3,0,222000,11,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8174,0.0,698.0,1342,1.0,2,1,3,1,393.0,100,56,0,0,3,7,5,4,4,3,1,5,4,8,3,3,0,178000,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7200,294.0,788.0,804,1.0,1,0,2,1,240.0,0,0,0,0,3,5,7,3,3,3,1,3,4,8,4,1,0,119000,80,28,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7590,288.0,864.0,1812,0.0,2,0,4,1,264.0,0,168,0,0,3,5,5,3,3,3,1,3,3,8,3,2,0,169500,58,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8795,0.0,952.0,2256,0.0,2,1,4,1,554.0,224,54,0,0,3,7,5,4,4,3,1,5,4,8,3,3,0,236000,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3843,186.0,1596.0,1648,1.0,2,0,2,1,525.0,162,53,0,0,2,8,5,5,5,3,4,5,5,8,4,3,0,294464,13,12,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11075,0.0,952.0,2112,0.0,2,1,4,1,576.0,280,0,0,0,3,6,5,3,2,3,2,3,3,8,4,1,0,206900,51,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10142,0.0,956.0,2084,1.0,2,1,4,1,618.0,0,45,0,0,3,7,5,4,4,3,1,5,4,8,0,2,0,233000,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7741,0.0,1032.0,1032,0.0,1,0,2,1,280.0,0,0,0,0,3,6,5,3,3,2,1,4,3,8,0,1,0,108000,96,70,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
8139,119.0,680.0,1470,0.0,2,1,3,1,420.0,192,49,0,0,3,6,5,3,4,3,1,4,3,8,3,3,0,165000,25,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8982,0.0,1040.0,1040,0.0,1,1,3,1,748.0,0,0,0,0,3,5,5,3,4,3,3,3,3,8,0,1,0,134900,43,43,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6120,0.0,884.0,884,0.0,1,0,2,1,240.0,0,0,0,0,3,5,7,4,3,3,1,5,3,8,0,1,0,113000,81,70,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
16561,0.0,1097.0,1097,1.0,1,1,3,1,242.0,306,0,0,0,2,5,5,3,4,3,1,5,3,8,0,1,0,147900,24,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4060,0.0,864.0,864,0.0,1,0,2,1,0.0,0,96,0,0,3,5,8,3,2,3,1,5,3,8,0,0,0,99900,98,70,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2308,0.0,855.0,1456,0.0,2,1,4,1,460.0,0,0,0,0,3,6,6,3,4,3,1,4,3,8,0,2,0,143000,45,45,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6240,0.0,816.0,1176,0.0,1,0,3,1,528.0,112,0,0,400,3,6,6,3,3,3,1,3,3,8,4,1,0,114500,86,70,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8789,0.0,912.0,941,0.0,1,0,3,1,288.0,64,0,0,0,3,5,6,3,3,3,2,3,3,8,1,1,0,129200,53,53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5587,186.0,1600.0,1652,1.0,2,0,2,1,482.0,162,53,0,0,2,8,5,5,5,3,4,5,4,8,4,3,0,392500,12,12,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9042,0.0,1152.0,2340,0.0,2,0,4,1,252.0,0,60,0,2500,3,7,9,5,3,4,1,5,4,8,4,2,0,266500,79,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8923,0.0,384.0,1382,0.0,2,1,3,1,396.0,256,0,0,0,3,7,5,4,4,3,1,4,3,8,3,3,0,177500,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12518,182.0,1008.0,1008,0.0,1,0,3,1,384.0,144,0,0,0,3,5,7,3,3,3,1,4,4,8,0,1,0,139500,52,52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11069,0.0,608.0,1396,0.0,2,1,3,1,440.0,100,36,0,0,3,6,5,4,4,3,1,5,4,8,4,3,0,170000,13,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8800,306.0,845.0,2154,0.0,2,1,5,1,539.0,0,0,161,0,3,6,7,3,3,3,1,5,3,8,4,2,0,224500,56,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
13262,186.0,1082.0,2400,0.0,3,1,4,1,730.0,114,40,0,0,3,8,5,4,4,3,1,5,4,8,4,3,0,290000,17,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7758,600.0,1040.0,1818,0.0,1,1,4,1,240.0,0,0,184,0,3,7,4,3,3,3,1,5,3,8,3,1,0,169500,89,70,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12118,108.0,1710.0,1710,0.0,2,0,3,1,550.0,100,48,180,0,3,7,5,4,5,3,2,5,4,8,4,3,0,240000,16,15,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9600,176.0,1078.0,1150,1.0,1,0,2,1,288.0,0,0,175,0,3,5,6,3,3,3,1,5,3,8,0,3,0,144000,65,65,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9500,272.0,816.0,1977,0.0,1,1,4,1,540.0,0,52,0,0,3,6,6,3,3,3,1,3,3,8,3,2,0,165000,56,42,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
